SoC,averageEnergyCost,averageSoC,batteryCost,batteryCost_CRITICAL_PEAK,batteryCost_NOT_TOU,batteryCost_OFF_PEAK,batteryCost_ON_PEAK,batteryCost_PARTIAL_PEAK,batteryEnergy,batteryEnergy_CRITICAL_PEAK,batteryEnergy_NOT_TOU,batteryEnergy_OFF_PEAK,batteryEnergy_ON_PEAK,batteryEnergy_PARTIAL_PEAK,batteryPower,batteryPower_CRITICAL_PEAK,batteryPower_NOT_TOU,batteryPower_OFF_PEAK,batteryPower_ON_PEAK,batteryPower_PARTIAL_PEAK,batteryTouCumulativeCost,consumption.energy.fromBattery_kWh,consumption.energy.fromGrid_kWh,consumption.energy.fromSolar_kWh,consumption.power.fromBattery_kW,consumption.power.fromGrid_kW,consumption.power.fromSolar_kW,consumptionCost,consumptionCost_CRITICAL_PEAK,consumptionCost_NOT_TOU,consumptionCost_OFF_PEAK,consumptionCost_ON_PEAK,consumptionCost_PARTIAL_PEAK,consumptionEnergy,consumptionEnergy_CRITICAL_PEAK,consumptionEnergy_NOT_TOU,consumptionEnergy_OFF_PEAK,consumptionEnergy_ON_PEAK,consumptionEnergy_PARTIAL_PEAK,consumptionPower,consumptionPower_CRITICAL_PEAK,consumptionPower_NOT_TOU,consumptionPower_OFF_PEAK,consumptionPower_ON_PEAK,consumptionPower_PARTIAL_PEAK,consumptionTouCumulativeCost,cumulativeDailyCost,cumulativeDailySavings,currentBatteryEnergy,currentBatteryPower,currentConsumptionEnergy,currentConsumptionPower,currentGenerationEnergy,currentGenerationPower,currentNetEnergy,currentNetPower,efficiencyInOut,end,generationCost,generationCost_CRITICAL_PEAK,generationCost_NOT_TOU,generationCost_OFF_PEAK,generationCost_ON_PEAK,generationCost_PARTIAL_PEAK,generationEnergy,generationEnergy_CRITICAL_PEAK,generationEnergy_NOT_TOU,generationEnergy_OFF_PEAK,generationEnergy_ON_PEAK,generationEnergy_PARTIAL_PEAK,generationPower,generationPower_CRITICAL_PEAK,generationPower_NOT_TOU,generationPower_OFF_PEAK,generationPower_ON_PEAK,generationPower_PARTIAL_PEAK,generationTouCumulativeCost,kpi.averageSolarPerformance_kWh_Per_kWp,kpi.performanceRatio,kpi.solarPerformanceSoFar_kWh_Per_kWp,kpi.solarPerformance_kWh_Per_kWp,netCost,netCost_CRITICAL_PEAK,netCost_NOT_TOU,netCost_OFF_PEAK,netCost_ON_PEAK,netCost_PARTIAL_PEAK,netEnergy,netEnergy_CRITICAL_PEAK,netEnergy_NOT_TOU,netEnergy_OFF_PEAK,netEnergy_ON_PEAK,netEnergy_PARTIAL_PEAK,netPower,netPower_CRITICAL_PEAK,netPower_NOT_TOU,netPower_OFF_PEAK,netPower_ON_PEAK,netPower_PARTIAL_PEAK,numDataPoints,savings,savings_CRITICAL_PEAK,savings_NOT_TOU,savings_OFF_PEAK,savings_ON_PEAK,savings_PARTIAL_PEAK,solar.energy.exportedToBattery_kWh,solar.energy.exportedToGrid_kWh,solar.energy.exportedToHome_kWh,solar.power.exportedToBattery_kW,solar.power.exportedToGrid_kW,solar.power.exportedToHome_kW,start,timestamp,totalSavings,touPeriod
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.0,25511778300.0,0.0,0.068,0.0,0.0,0.0,1230.0,0.0,0.819,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.068,0.819,0.191,2.294,-0.102,-1.225,0.8914,1591452599,0.01,0.0,0.01,0.0,0.0,0.0,21392226300.0,0.0,0.191,0.0,0.0,0.0,2914.0,0.0,2.294,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8390774800.0,0.0,-0.102,0.0,0.0,0.0,-1117.0,0.0,-1.225,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.115,0.077,0.0,1.375,0.919,1591452300,1591452600,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.0,0.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,25511960600.0,0.0,0.051,0.0,0.0,0.0,461.0,0.0,0.606,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.051,0.606,0.18,2.15,-0.106,-1.269,0.8719,1591452899,0.01,0.0,0.01,0.0,0.0,0.0,21392873500.0,0.0,0.18,0.0,0.0,0.0,1892.0,0.0,2.15,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8390392800.0,0.0,-0.106,0.0,0.0,0.0,-1214.0,0.0,-1.269,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.122,0.058,0.0,1.455,0.695,1591452600,1591452901,0.01,NOT_TOU
100.0,0.133,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.897,0.01,0.0,0.01,0.0,0.0,0.0,25512228900.0,0.0,0.075,0.0,0.0,0.0,525.0,0.0,0.897,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.075,0.897,0.178,2.144,-0.082,-0.99,0.8802,1591453199,0.01,0.0,0.01,0.0,0.0,0.0,21393514500.0,0.0,0.178,0.0,0.0,0.0,1301.0,0.0,2.144,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8390096900.0,0.0,-0.082,0.0,0.0,0.0,-581.0,0.0,-0.99,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.093,0.085,0.0,1.124,1.019,1591452900,1591453200,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.044,0.0,0.006,0.527,0.0,0.0,0.0,0.0,0.0,0.0,25512388600.0,0.0,0.044,0.0,0.0,0.0,470.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.044,0.532,0.076,0.915,-0.018,-0.218,0.8222,1591453499,0.01,0.0,0.01,0.0,0.0,0.0,21393788900.0,0.0,0.076,0.0,0.0,0.0,959.0,0.0,0.915,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8390031400.0,0.0,-0.018,0.0,0.0,0.0,-354.0,0.0,-0.218,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.023,0.053,0.0,0.274,0.641,1591453200,1591453500,0.01,NOT_TOU
100.0,0.132,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.062,0.0,0.161,0.747,0.01,0.0,0.01,0.0,0.0,0.0,25512661000.0,0.0,0.076,0.0,0.0,0.0,530.0,0.0,0.908,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.076,0.908,0.096,1.147,-0.006,-0.072,0.8744,1591453799,0.01,0.0,0.01,0.0,0.0,0.0,21394133000.0,0.0,0.096,0.0,0.0,0.0,1769.0,0.0,1.147,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8390009900.0,0.0,-0.006,0.0,0.0,0.0,-1079.0,0.0,-0.072,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.024,0.071,0.0,0.293,0.854,1591453500,1591453800,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,25512802300.0,0.0,0.039,0.0,0.0,0.0,1258.0,0.0,0.471,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.039,0.471,0.233,2.799,-0.169,-2.024,0.8915,1591454099,0.02,0.0,0.02,0.0,0.0,0.0,21394972700.0,0.0,0.233,0.0,0.0,0.0,2396.0,0.0,2.799,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8389402600.0,0.0,-0.169,0.0,0.0,0.0,-914.0,0.0,-2.024,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.189,0.044,0.0,2.271,0.528,1591453800,1591454100,0.02,NOT_TOU
100.0,0.112,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.0,1.072,0.01,0.0,0.01,0.0,0.0,0.0,25513123800.0,0.0,0.089,0.0,0.0,0.0,716.0,0.0,1.072,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.089,1.072,0.231,2.772,-0.119,-1.434,0.9039,1591454399,0.02,0.0,0.02,0.0,0.0,0.0,21395804200.0,0.0,0.231,0.0,0.0,0.0,4246.0,0.0,2.772,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8388972500.0,0.0,-0.119,0.0,0.0,0.0,-3331.0,0.0,-1.434,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.132,0.099,0.0,1.586,1.186,1591454100,1591454400,0.02,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.778,0.0,0.0,0.0,0.0,0.0,0.0,25513357300.0,0.0,0.065,0.0,0.0,0.0,1392.0,0.0,0.778,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.065,0.778,0.396,4.751,-0.292,-3.509,0.9023,1591454699,0.03,0.0,0.03,0.0,0.0,0.0,21397229600.0,0.0,0.396,0.0,0.0,0.0,6104.0,0.0,4.751,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8387920400.0,0.0,-0.292,0.0,0.0,0.0,-4150.0,0.0,-3.509,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.324,0.072,0.0,3.889,0.862,1591454400,1591454700,0.03,NOT_TOU
100.0,0.122,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.99,0.01,0.0,0.01,0.0,0.0,0.0,25513654300.0,0.0,0.082,0.0,0.0,0.0,682.0,0.0,0.99,0.0,0.0,0.0,0.01,0.03,0.04,0.0,0.0,0.082,0.99,0.5,6.001,-0.368,-4.417,0.901,1591454999,0.04,0.0,0.04,0.0,0.0,0.0,21399029800.0,0.0,0.5,0.0,0.0,0.0,6353.0,0.0,6.001,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,-8386594800.0,0.0,-0.368,0.0,0.0,0.0,-5104.0,0.0,-4.417,0.0,0.0,0.0,1,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.409,0.092,0.0,4.902,1.099,1591454700,1591455000,0.04,NOT_TOU
100.0,0.13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.922,0.01,0.0,0.01,0.0,0.0,0.0,25513930800.0,0.0,0.077,0.0,0.0,0.0,1461.0,0.0,0.922,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.077,0.922,0.449,5.386,-0.334,-4.004,0.9145,1591455299,0.03,0.0,0.03,0.0,0.0,0.0,21400645600.0,0.0,0.449,0.0,0.0,0.0,5754.0,0.0,5.386,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8385393700.0,0.0,-0.334,0.0,0.0,0.0,-4406.0,0.0,-4.004,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.365,0.084,0.0,4.378,1.008,1591455000,1591455300,0.03,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.0,0.0,25514176500.0,0.0,0.068,0.0,0.0,0.0,725.0,0.0,0.819,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.068,0.819,0.443,5.318,-0.324,-3.884,0.8845,1591455599,0.03,0.0,0.03,0.0,0.0,0.0,21402241000.0,0.0,0.443,0.0,0.0,0.0,3814.0,0.0,5.318,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8384228400.0,0.0,-0.324,0.0,0.0,0.0,-4605.0,0.0,-3.884,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.366,0.077,0.0,4.392,0.926,1591455300,1591455600,0.03,NOT_TOU
100.0,0.119,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.0,1.004,0.01,0.0,0.01,0.0,0.0,0.0,25514477600.0,0.0,0.084,0.0,0.0,0.0,665.0,0.0,1.004,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.084,1.004,0.432,5.181,-0.305,-3.666,0.9012,1591455899,0.03,0.0,0.03,0.0,0.0,0.0,21403795500.0,0.0,0.432,0.0,0.0,0.0,6535.0,0.0,5.181,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8383128600.0,0.0,-0.305,0.0,0.0,0.0,-5302.0,0.0,-3.666,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.339,0.093,0.0,4.068,1.114,1591455600,1591455900,0.03,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.471,0.0,0.0,0.0,0.0,0.0,0.0,25514618900.0,0.0,0.039,0.0,0.0,0.0,602.0,0.0,0.471,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.039,0.471,0.383,4.601,-0.304,-3.645,0.8947,1591456199,0.03,0.0,0.03,0.0,0.0,0.0,21405175800.0,0.0,0.383,0.0,0.0,0.0,2484.0,0.0,4.601,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8382034900.0,0.0,-0.304,0.0,0.0,0.0,-3276.0,0.0,-3.645,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.34,0.044,0.0,4.075,0.527,1591455900,1591456200,0.03,NOT_TOU
100.0,0.114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,1.051,0.01,0.0,0.01,0.0,0.0,0.0,25514934300.0,0.0,0.088,0.0,0.0,0.0,489.0,0.0,1.051,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.088,1.051,0.192,2.301,-0.081,-0.973,0.8798,1591456499,0.01,0.0,0.01,0.0,0.0,0.0,21405866000.0,0.0,0.192,0.0,0.0,0.0,2667.0,0.0,2.301,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8381743100.0,0.0,-0.081,0.0,0.0,0.0,-1919.0,0.0,-0.973,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.092,0.1,0.0,1.106,1.195,1591456200,1591456500,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.546,0.0,0.0,0.0,0.0,0.0,0.0,25515098100.0,0.0,0.046,0.0,0.0,0.0,557.0,0.0,0.546,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.046,0.546,0.354,4.246,-0.275,-3.297,0.9051,1591456799,0.03,0.0,0.03,0.0,0.0,0.0,21407139800.0,0.0,0.354,0.0,0.0,0.0,6070.0,0.0,4.246,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8380753900.0,0.0,-0.275,0.0,0.0,0.0,-5513.0,0.0,-3.297,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.304,0.05,0.0,3.643,0.603,1591456500,1591456800,0.03,NOT_TOU
100.0,0.114,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.081,0.0,0.092,0.966,0.01,0.0,0.01,0.0,0.0,0.0,25515415600.0,0.0,0.088,0.0,0.0,0.0,617.0,0.0,1.058,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.088,1.058,0.133,1.597,-0.022,-0.27,0.842,1591457099,0.01,0.0,0.01,0.0,0.0,0.0,21407619100.0,0.0,0.133,0.0,0.0,0.0,1076.0,0.0,1.597,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380673000.0,0.0,-0.022,0.0,0.0,0.0,-308.0,0.0,-0.27,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.037,0.096,0.0,0.45,1.147,1591456800,1591457100,0.01,NOT_TOU
100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.052,0.0,0.018,0.624,0.0,0.0,0.0,0.0,0.0,0.0,25515608100.0,0.0,0.053,0.0,0.0,0.0,1414.0,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.053,0.642,0.122,1.468,-0.053,-0.635,0.8716,1591457399,0.01,0.0,0.01,0.0,0.0,0.0,21408059400.0,0.0,0.122,0.0,0.0,0.0,1323.0,0.0,1.468,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380482600.0,0.0,-0.053,0.0,0.0,0.0,276.0,0.0,-0.635,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.063,0.06,0.0,0.752,0.716,1591457100,1591457400,0.01,NOT_TOU
100.0,0.097,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.092,0.0,0.136,1.099,0.01,0.0,0.01,0.0,0.0,0.0,25515978800.0,0.0,0.103,0.0,0.0,0.0,1384.0,0.0,1.236,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.103,1.236,0.124,1.488,-0.003,-0.034,0.8673,1591457699,0.01,0.0,0.01,0.0,0.0,0.0,21408505900.0,0.0,0.124,0.0,0.0,0.0,1202.0,0.0,1.488,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8380472300.0,0.0,-0.003,0.0,0.0,0.0,330.0,0.0,-0.034,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.018,0.106,0.0,0.22,1.268,1591457400,1591457700,0.01,NOT_TOU
100.0,0.091,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.103,0.0,0.087,1.237,0.01,0.0,0.01,0.0,0.0,0.0,25516376100.0,0.0,0.11,0.0,0.0,0.0,2211.0,0.0,1.324,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.11,1.324,0.236,2.833,-0.104,-1.249,0.9114,1591457999,0.02,0.0,0.02,0.0,0.0,0.0,21409355800.0,0.0,0.236,0.0,0.0,0.0,6189.0,0.0,2.833,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8380097500.0,0.0,-0.104,0.0,0.0,0.0,-3397.0,0.0,-1.249,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.123,0.113,0.0,1.476,1.357,1591457700,1591458000,0.02,NOT_TOU
100.0,0.069,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.144,0.0,0.012,1.722,0.01,0.0,0.01,0.0,0.0,0.0,25516896300.0,0.0,0.144,0.0,0.0,0.0,1576.0,0.0,1.734,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.144,1.734,0.441,5.297,-0.254,-3.052,0.9036,1591458299,0.03,0.0,0.03,0.0,0.0,0.0,21410945000.0,0.0,0.441,0.0,0.0,0.0,5890.0,0.0,5.297,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8379182100.0,0.0,-0.254,0.0,0.0,0.0,-3781.0,0.0,-3.052,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.283,0.159,0.0,3.392,1.905,1591458000,1591458300,0.03,NOT_TOU
100.0,0.054,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.184,0.0,0.006,2.213,0.01,0.0,0.01,0.0,0.0,0.0,25517561900.0,0.0,0.185,0.0,0.0,0.0,2061.0,0.0,2.219,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.185,2.219,0.477,5.728,-0.244,-2.932,0.8994,1591458599,0.03,0.0,0.03,0.0,0.0,0.0,21412663300.0,0.0,0.477,0.0,0.0,0.0,4127.0,0.0,5.728,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8378302500.0,0.0,-0.244,0.0,0.0,0.0,480.0,0.0,-2.932,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.272,0.205,0.0,3.268,2.46,1591458300,1591458600,0.03,NOT_TOU
100.0,0.066,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.151,0.0,0.025,1.805,0.01,0.0,0.01,0.0,0.0,0.0,25518110700.0,0.0,0.152,0.0,0.0,0.0,1399.0,0.0,1.83,0.0,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.152,1.83,0.441,5.291,-0.248,-2.973,0.9082,1591458899,0.03,0.0,0.03,0.0,0.0,0.0,21414250500.0,0.0,0.441,0.0,0.0,0.0,5645.0,0.0,5.291,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,-8377410600.0,0.0,-0.248,0.0,0.0,0.0,-3719.0,0.0,-2.973,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.275,0.166,0.0,3.303,1.987,1591458600,1591458900,0.03,NOT_TOU
100.0,0.068,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.105,0.0,0.517,1.258,0.01,0.0,0.01,0.0,0.0,0.0,25518643200.0,0.0,0.148,0.0,0.0,0.0,2275.0,0.0,1.775,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.148,1.775,0.165,1.98,0.006,0.075,0.8907,1591459199,0.01,0.0,0.01,0.0,0.0,0.0,21414844400.0,0.0,0.165,0.0,0.0,0.0,1171.0,0.0,1.98,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8377433100.0,0.0,0.006,0.0,0.0,0.0,1264.0,0.0,0.075,0.0,0.0,0.0,1,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.047,0.118,0.0,0.567,1.413,1591458900,1591459200,0.01,NOT_TOU
100.0,0.067,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.125,0.0,0.288,1.501,0.01,0.0,0.01,0.0,0.0,0.0,25519179800.0,0.0,0.149,0.0,0.0,0.0,3296.0,0.0,1.789,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.149,1.789,0.247,2.963,-0.075,-0.901,0.9167,1591459499,0.02,0.0,0.02,0.0,0.0,0.0,21415733200.0,0.0,0.247,0.0,0.0,0.0,6071.0,0.0,2.963,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8377162800.0,0.0,-0.075,0.0,0.0,0.0,-2205.0,0.0,-0.901,0.0,0.0,0.0,1,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.11,0.136,0.0,1.326,1.637,1591459200,1591459500,0.02,NOT_TOU
100.0,0.056,100.0,0.0,0.0,0.0,0.0,0.0,0.0,-13236496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.163,0.0,0.215,1.949,0.01,0.0,0.01,0.0,0.0,0.0,25519829000.0,0.0,0.18,0.0,0.0,0.0,2091.0,0.0,2.164,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.18,2.164,0.363,4.355,-0.144,-1.727,0.899,1591459799,0.03,0.0,0.03,0.0,0.0,0.0,21417039900.0,0.0,0.363,0.0,0.0,0.0,3998.0,0.0,4.355,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,-8376644600.0,0.0,-0.144,0.0,0.0,0.0,-1254.0,0.0,-1.727,0.0,0.0,0.0,1,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.182,0.181,0.0,2.187,2.168,1591459500,1591459800,0.03,NOT_TOU
